"SerieId","CountryId","YearId","value"
"SH.PRV.SMOK","URY","YR2012",""
"SH.PRV.SMOK","VEN","YR2012",""
"SH.PRV.SMOK.FE","ARG","YR2012",""
"SH.PRV.SMOK.FE","BRA","YR2012",""
"SH.PRV.SMOK.FE","CHL","YR2012",""
"SH.PRV.SMOK.FE","COL","YR2012",""
"SH.PRV.SMOK.FE","BOL","YR2012",""
"SH.PRV.SMOK.FE","ECU","YR2012",""
"SH.PRV.SMOK.FE","PRY","YR2012",""
"SH.PRV.SMOK.FE","PER","YR2012",""
"SH.PRV.SMOK.FE","URY","YR2012",""
"SH.PRV.SMOK.FE","VEN","YR2012",""
"SH.PRV.SMOK.MA","ARG","YR2012",""
"SH.PRV.SMOK.MA","BRA","YR2012",""
"SH.PRV.SMOK.MA","CHL","YR2012",""
"SH.PRV.SMOK.MA","COL","YR2012",""
"SH.PRV.SMOK.MA","BOL","YR2012",""
"SH.PRV.SMOK.MA","ECU","YR2012",""
"SH.PRV.SMOK.MA","PRY","YR2012",""
"SH.PRV.SMOK.MA","PER","YR2012",""
"SH.PRV.SMOK.MA","URY","YR2012",""
"SH.PRV.SMOK.MA","VEN","YR2012",""
"SH.HIV.1524.FE.ZS","ARG","YR2012","0.1"
"SH.HIV.1524.FE.ZS","BRA","YR2012",""
"SH.HIV.1524.FE.ZS","CHL","YR2012","0.1"
"SH.HIV.1524.FE.ZS","COL","YR2012","0.1"
"SH.HIV.1524.FE.ZS","BOL","YR2012","0.1"
"SH.HIV.1524.FE.ZS","ECU","YR2012","0.1"
"SH.HIV.1524.FE.ZS","PRY","YR2012","0.1"
"SH.HIV.1524.FE.ZS","PER","YR2012","0.1"
"SH.HIV.1524.FE.ZS","URY","YR2012","0.1"
"SH.HIV.1524.FE.ZS","VEN","YR2012","0.3"
"SH.HIV.1524.MA.ZS","ARG","YR2012","0.1"
"SH.HIV.1524.MA.ZS","BRA","YR2012",""
"SH.HIV.1524.MA.ZS","CHL","YR2012","0.1"
"SH.HIV.1524.MA.ZS","COL","YR2012","0.1"
"SH.HIV.1524.MA.ZS","BOL","YR2012","0.1"
"SH.HIV.1524.MA.ZS","ECU","YR2012","0.1"
"SH.HIV.1524.MA.ZS","PRY","YR2012","0.1"
"SH.HIV.1524.MA.ZS","PER","YR2012","0.1"
"SH.HIV.1524.MA.ZS","URY","YR2012","0.1"
"SH.HIV.1524.MA.ZS","VEN","YR2012","0.2"
"SH.DYN.AIDS.ZS","ARG","YR2012","0.4"
"SH.DYN.AIDS.ZS","BRA","YR2012","0.5"
"SH.DYN.AIDS.ZS","CHL","YR2012","0.3"
"SH.DYN.AIDS.ZS","COL","YR2012","0.4"
"SH.DYN.AIDS.ZS","BOL","YR2012","0.2"
"SH.DYN.AIDS.ZS","ECU","YR2012","0.3"
"SH.DYN.AIDS.ZS","PRY","YR2012","0.4"
"SH.DYN.AIDS.ZS","PER","YR2012","0.3"
"SH.DYN.AIDS.ZS","URY","YR2012","0.4"
"SH.DYN.AIDS.ZS","VEN","YR2012","0.6"
"SH.HTN.PREV.ZS","ARG","YR2012","44.9"
"SH.HTN.PREV.ZS","BRA","YR2012","45.9"
"SH.HTN.PREV.ZS","CHL","YR2012","38.7"
"SH.HTN.PREV.ZS","COL","YR2012","31.9"
"SH.HTN.PREV.ZS","BOL","YR2012","27.6"
"SH.HTN.PREV.ZS","ECU","YR2012","25.8"
"SH.HTN.PREV.ZS","PRY","YR2012","56.6"
"SH.HTN.PREV.ZS","PER","YR2012","19.8"
"SH.HTN.PREV.ZS","URY","YR2012","42.3"
"SH.HTN.PREV.ZS","VEN","YR2012","39.7"
"SH.HTN.PREV.FE.ZS","ARG","YR2012","39.8"
"SH.HTN.PREV.FE.ZS","BRA","YR2012","44.4"
"SH.HTN.PREV.FE.ZS","CHL","YR2012","36.1"
"SH.HTN.PREV.FE.ZS","COL","YR2012","31.4"
"SH.HTN.PREV.FE.ZS","BOL","YR2012","27.3"
"SH.HTN.PREV.FE.ZS","ECU","YR2012","25.8"
"SH.HTN.PREV.FE.ZS","PRY","YR2012","52"
"SH.HTN.PREV.FE.ZS","PER","YR2012","18.8"
"SH.HTN.PREV.FE.ZS","URY","YR2012","39.3"
"SH.HTN.PREV.FE.ZS","VEN","YR2012","38.7"
"SH.HTN.PREV.MA.ZS","ARG","YR2012","50.3"
"SH.HTN.PREV.MA.ZS","BRA","YR2012","47.4"
"SH.HTN.PREV.MA.ZS","CHL","YR2012","41.3"
"SH.HTN.PREV.MA.ZS","COL","YR2012","32.2"
"SH.HTN.PREV.MA.ZS","BOL","YR2012","27.7"
"SH.HTN.PREV.MA.ZS","ECU","YR2012","25.8"
"SH.HTN.PREV.MA.ZS","PRY","YR2012","61.1"
"SH.HTN.PREV.MA.ZS","PER","YR2012","20.7"
"SH.HTN.PREV.MA.ZS","URY","YR2012","45.3"
"SH.HTN.PREV.MA.ZS","VEN","YR2012","40.7"
"SH.STA.OWAD.ZS","ARG","YR2012","60.7"
"SH.STA.OWAD.ZS","BRA","YR2012","54"
"SH.STA.OWAD.ZS","CHL","YR2012","61"
"SH.STA.OWAD.ZS","COL","YR2012","56.8"
"SH.STA.OWAD.ZS","BOL","YR2012","53.7"
"SH.STA.OWAD.ZS","ECU","YR2012","53.7"
"SH.STA.OWAD.ZS","PRY","YR2012","50.8"
